Session,Day,Turnover,Player_Name,Drill,Duration,Relative_distance,Z4_relative_distance,Z5_relative_distance,Z6_relative_distance,Relative_HSD,Relative_sprint_distance,Relative_accelerations,Relative_decelerations,Max_speed
8,MD-4,7,Beni,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,251,30,25,1,10.19,24,1.17,2.35,25.37
8,MD-4,7,Beni,Tactical Offense 11vs11 (All The Field,2.6,254,25,26,26,19.53,53,1.13,0.38,29.16
8,MD-4,7,Beni,Tactical Offense 11vs11 (All The Field,3.2,359,27,59,42,31.08,102,0.31,1.54,32.88
8,MD-4,7,Beni,Tactical Offense 11vs11 (All The Field,3.4,331,70,26,14,11.43,41,2.03,2.03,27.73
8,MD-4,7,Beni,Tactical Offense 11vs11 (All The Field,3.5,361,44,25,13,10.93,39,1.44,1.44,28.04
8,MD-4,7,Beni,Tactical Offense 11vs11 (All The Field,3.4,299,58,24,1,7.46,33,1.16,0.29,25.58
8,MD-4,7,Don,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,176,9,0,0,0.0,0,3.99,2.99,16.51
8,MD-4,7,Don,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,198,17,0,0,0.0,0,2.48,3.96,17.94
8,MD-4,7,Don,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,201,13,0,0,0.0,0,1.49,1.49,17.79
8,MD-4,7,Don,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,202,8,0,0,0.0,0,1.96,2.95,16.92
8,MD-4,7,Don,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,204,37,1,0,0.28,0,2.03,5.57,20.05
8,MD-4,7,Don,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,301,28,0,0,0.0,0,1.17,1.17,18.8
8,MD-4,7,Don,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,290,36,1,0,0.46,0,1.59,2.79,21.09
8,MD-4,7,Don,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,324,67,12,0,4.88,8,2.02,2.02,23.84
8,MD-4,7,Don,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,303,35,4,0,1.51,4,3.05,1.53,20.87
8,MD-4,7,Don,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,291,18,1,0,0.22,0,0.78,0.78,20.21
8,MD-4,7,Don,Tactical Offense 11vs11 (All The Field,2.6,320,55,39,2,15.68,51,0.76,1.13,26.47
8,MD-4,7,Don,Tactical Offense 11vs11 (All The Field,3.2,331,75,40,0,12.2,59,0.92,0.92,23.85
8,MD-4,7,Don,Tactical Offense 11vs11 (All The Field,3.4,437,68,25,19,12.73,47,1.45,1.45,30.92
8,MD-4,7,Don,Tactical Offense 11vs11 (All The Field,3.5,397,15,0,0,0.0,0,0.86,0.58,16.28
8,MD-4,7,Don,Tactical Offense 11vs11 (All The Field,3.4,435,87,27,0,7.71,39,1.73,0.58,24.08
8,MD-4,7,Zada,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,165,3,0,0,0.0,0,2.0,1.5,15.94
8,MD-4,7,Zada,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,173,6,0,0,0.0,0,2.97,2.97,17.41
8,MD-4,7,Zada,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,186,6,0,0,0.0,0,0.99,1.49,17.65
8,MD-4,7,Zada,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,148,3,0,0,0.0,0,1.96,1.47,16.88
8,MD-4,7,Zada,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,158,1,0,0,0.0,0,0.51,1.52,15.12
8,MD-4,7,Zada,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,282,38,0,0,0.0,0,1.56,1.95,19.74
8,MD-4,7,Zada,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,317,41,19,7,10.54,28,2.39,1.2,29.16
8,MD-4,7,Zada,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,259,18,11,0,4.53,13,1.21,2.02,23.34
8,MD-4,7,Zada,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,278,40,1,0,0.23,0,1.91,1.53,21.36
8,MD-4,7,Zada,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,309,41,3,0,1.14,0,0.78,1.17,22.02
8,MD-4,7,Zada,Tactical Offense 11vs11 (All The Field,2.6,333,102,56,0,21.09,73,1.89,2.27,25.19
8,MD-4,7,Zada,Tactical Offense 11vs11 (All The Field,3.2,374,68,54,0,16.77,74,0.92,1.23,24.81
8,MD-4,7,Zada,Tactical Offense 11vs11 (All The Field,3.4,445,98,24,0,6.9,23,1.74,2.61,23.68
8,MD-4,7,Zada,Tactical Offense 11vs11 (All The Field,3.5,397,52,8,0,2.3,16,0.86,0.29,22.03
8,MD-4,7,Zada,Tactical Offense 11vs11 (All The Field,3.4,413,88,37,0,10.76,47,1.16,0.58,24.32
8,MD-4,7,Kasa,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,164,10,0,0,0.0,0,0.0,1.5,18.28
8,MD-4,7,Kasa,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,204,11,0,0,0.0,0,2.48,1.98,16.69
8,MD-4,7,Kasa,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,169,1,0,0,0.0,0,0.5,0.99,14.56
8,MD-4,7,Kasa,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,158,3,0,0,0.0,0,0.51,0.51,15.62
8,MD-4,7,Kasa,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,298,26,12,1,5.13,13,0.39,1.17,25.32
8,MD-4,7,Kasa,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,321,45,2,0,0.9,0,0.8,2.79,20.72
8,MD-4,7,Kasa,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,283,32,2,0,0.68,7,0.81,1.62,20.38
8,MD-4,7,Kasa,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,287,27,0,0,0.0,0,1.15,1.15,19.5
8,MD-4,7,Kasa,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,309,36,1,0,0.23,0,1.57,1.17,20.85
8,MD-4,7,Kasa,Tactical Offense 11vs11 (All The Field,2.6,327,90,16,0,5.93,15,0.76,0.38,24.21
8,MD-4,7,Kasa,Tactical Offense 11vs11 (All The Field,3.2,369,35,45,21,20.25,69,0.62,0.62,28.62
8,MD-4,7,Kasa,Tactical Offense 11vs11 (All The Field,3.4,419,55,26,0,7.43,41,0.87,1.74,22.73
8,MD-4,7,Kasa,Tactical Offense 11vs11 (All The Field,3.5,457,68,14,18,9.08,32,0.0,1.44,31.35
8,MD-4,7,Kasa,Tactical Offense 11vs11 (All The Field,3.4,443,121,29,0,8.38,37,0.58,1.16,23.63
8,MD-4,7,Zoabi,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,165,0,0,0,0.0,0,1.5,1.0,15.01
8,MD-4,7,Zoabi,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,185,5,0,0,0.0,0,0.99,1.98,15.62
8,MD-4,7,Zoabi,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,74,0,0,0,0.0,0,0.5,0.0,10.03
8,MD-4,7,Zoabi,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,160,6,0,0,0.0,0,0.98,0.98,17.55
8,MD-4,7,Zoabi,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,173,0,0,0,0.0,0,1.01,1.01,14.35
8,MD-4,7,Zoabi,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,249,15,0,0,0.0,0,0.78,1.17,19.33
8,MD-4,7,Zoabi,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,268,20,10,0,4.08,10,1.21,1.21,23.49
8,MD-4,7,Zoabi,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,262,21,17,0,6.82,18,1.96,1.57,25.09
8,MD-4,7,Zoabi,Tactical Offense 11vs11 (All The Field,2.6,236,31,0,0,0.0,0,0.38,0.0,19.46
8,MD-4,7,Zoabi,Tactical Offense 11vs11 (All The Field,3.2,319,32,0,0,0.0,0,0.0,0.62,18.88
8,MD-4,7,Zoabi,Tactical Offense 11vs11 (All The Field,3.4,409,48,19,0,5.56,27,0.58,0.87,23.77
8,MD-4,7,Zoabi,Tactical Offense 11vs11 (All The Field,3.5,351,10,0,0,0.0,0,0.86,1.44,17.6
8,MD-4,7,Zoabi,Tactical Offense 11vs11 (All The Field,3.4,340,29,7,0,2.02,9,0.58,1.16,22.63
8,MD-4,7,Hamani,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,111,0,0,0,0.0,0,1.5,0.5,11.81
8,MD-4,7,Hamani,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,239,6,0,0,0.0,0,0.5,4.46,17.62
8,MD-4,7,Hamani,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,216,2,0,0,0.0,0,2.98,2.98,15.92
8,MD-4,7,Hamani,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,211,4,0,0,0.0,0,1.96,3.44,16.3
8,MD-4,7,Hamani,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,202,6,0,0,0.0,0,2.03,3.04,17.71
8,MD-4,7,Hamani,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,280,13,1,0,0.22,0,2.34,2.73,20.44
8,MD-4,7,Hamani,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,306,29,17,0,6.83,20,0.8,1.2,24.57
8,MD-4,7,Hamani,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,320,48,21,17,15.44,37,2.42,1.62,30.56
8,MD-4,7,Hamani,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,261,22,0,0,0.0,0,1.15,1.53,19.18
8,MD-4,7,Hamani,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,258,29,9,0,3.38,12,1.17,1.17,21.82
8,MD-4,7,Hamani,Tactical Offense 11vs11 (All The Field,2.6,348,93,33,20,20.22,59,0.76,1.89,29.05
8,MD-4,7,Hamani,Tactical Offense 11vs11 (All The Field,3.2,324,24,56,1,17.32,59,0.31,1.23,25.98
8,MD-4,7,Hamani,Tactical Offense 11vs11 (All The Field,3.4,442,57,12,21,9.59,32,1.45,2.32,32.85
8,MD-4,7,Hamani,Tactical Offense 11vs11 (All The Field,3.5,414,49,3,0,0.99,8,0.58,1.44,21.53
8,MD-4,7,Yehezkel,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,157,6,0,0,0.0,0,1.0,2.49,16.94
8,MD-4,7,Yehezkel,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,94,0,0,0,0.0,0,1.49,0.0,12.29
8,MD-4,7,Yehezkel,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,123,2,0,0,0.0,0,0.99,0.99,16.01
8,MD-4,7,Yehezkel,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,175,15,1,0,0.27,0,2.95,1.96,19.97
8,MD-4,7,Yehezkel,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,106,1,0,0,0.0,0,1.52,0.51,15.7
8,MD-4,7,Yehezkel,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,298,35,13,1,5.52,11,0.39,0.78,25.36
8,MD-4,7,Yehezkel,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,320,32,20,16,14.05,35,1.59,1.59,29.55
8,MD-4,7,Yehezkel,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,254,10,0,0,0.0,0,1.21,1.21,19.27
8,MD-4,7,Yehezkel,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,256,30,9,1,4.12,9,0.38,1.53,25.57
8,MD-4,7,Yehezkel,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,264,11,0,0,0.0,0,1.57,0.39,18.81
8,MD-4,7,Yehezkel,Tactical Offense 11vs11 (All The Field,2.6,306,48,34,24,21.93,73,1.13,1.51,28.54
8,MD-4,7,Yehezkel,Tactical Offense 11vs11 (All The Field,3.4,403,71,42,1,12.37,51,1.16,0.87,25.64
8,MD-4,7,Yehezkel,Tactical Offense 11vs11 (All The Field,3.5,430,96,7,0,1.95,0,0.29,0.86,21.3
8,MD-4,7,Yehezkel,Tactical Offense 11vs11 (All The Field,3.4,410,37,55,37,26.43,97,1.16,1.16,30.94
8,MD-4,7,Rahamim,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,177,2,0,0,0.0,0,2.49,1.5,18.05
8,MD-4,7,Rahamim,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,187,11,0,0,0.0,0,2.97,2.48,17.98
8,MD-4,7,Rahamim,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,114,0,0,0,0.0,0,1.47,0.49,11.92
8,MD-4,7,Rahamim,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,194,12,2,0,0.86,0,3.04,2.53,20.53
8,MD-4,7,Rahamim,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,299,43,20,7,10.77,28,0.78,0.78,26.34
8,MD-4,7,Rahamim,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,314,60,23,1,9.54,31,1.99,3.19,25.44
8,MD-4,7,Rahamim,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,267,15,2,0,0.69,0,1.21,1.21,20.78
8,MD-4,7,Rahamim,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,260,23,7,0,2.66,13,0.76,0.76,22.13
8,MD-4,7,Rahamim,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,314,46,22,0,8.56,19,1.17,2.35,25.13
8,MD-4,7,Rahamim,Tactical Offense 11vs11 (All The Field,3.2,369,68,46,14,18.31,65,0.62,1.85,29.29
8,MD-4,7,Rahamim,Tactical Offense 11vs11 (All The Field,3.4,420,48,23,17,11.67,41,0.87,2.32,29.06
8,MD-4,7,Rahamim,Tactical Offense 11vs11 (All The Field,3.4,392,73,41,1,12.27,63,1.45,0.29,25.81
8,MD-4,7,Grechkin,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,209,1,0,0,0.0,0,2.99,3.49,14.68
8,MD-4,7,Grechkin,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,219,11,0,0,0.0,0,1.98,2.98,18.19
8,MD-4,7,Grechkin,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,221,14,0,0,0.0,0,1.52,4.05,16.49
8,MD-4,7,Grechkin,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,273,23,3,0,1.38,0,1.2,0.8,21.65
8,MD-4,7,Grechkin,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,302,17,13,16,11.3,30,1.91,0.76,30.44
8,MD-4,7,Grechkin,Tactical Offense 11vs11 (All The Field,2.6,269,39,13,0,4.82,13,0.38,0.38,25.09
8,MD-4,7,Grechkin,Tactical Offense 11vs11 (All The Field,3.2,375,86,24,0,7.31,32,1.54,1.54,22.67
8,MD-4,7,Grechkin,Tactical Offense 11vs11 (All The Field,3.4,388,46,20,0,5.85,31,1.16,0.87,24.87
8,MD-4,7,Grechkin,Tactical Offense 11vs11 (All The Field,3.5,426,78,4,0,1.13,0,1.44,1.15,20.89
8,MD-4,7,Grechkin,Tactical Offense 11vs11 (All The Field,3.4,366,57,10,0,2.78,10,0.0,0.58,21.08
8,MD-4,7,Elmishli,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,201,6,0,0,0.0,0,3.49,3.99,16.4
8,MD-4,7,Elmishli,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,175,0,0,0,0.0,0,0.5,0.5,12.27
8,MD-4,7,Elmishli,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,214,9,0,0,0.0,0,3.47,3.97,19.27
8,MD-4,7,Elmishli,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,195,15,0,0,0.0,0,1.96,2.45,19.57
8,MD-4,7,Elmishli,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,189,9,0,0,0.0,0,1.52,2.53,16.07
8,MD-4,7,Elmishli,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,295,15,9,0,3.55,9,0.78,1.17,23.62
8,MD-4,7,Elmishli,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,280,27,0,0,0.0,0,2.83,2.83,19.34
8,MD-4,7,Elmishli,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,332,46,1,0,0.43,0,1.17,1.57,20.03
8,MD-4,7,Elmishli,Tactical Offense 11vs11 (All The Field,2.6,273,76,10,11,8.01,24,1.13,0.38,27.42
8,MD-4,7,Elmishli,Tactical Offense 11vs11 (All The Field,3.2,377,74,45,0,13.88,60,0.0,0.92,24.9
8,MD-4,7,Elmishli,Tactical Offense 11vs11 (All The Field,3.4,417,51,16,7,6.58,27,0.87,0.58,27.23
8,MD-4,7,Elmishli,Tactical Offense 11vs11 (All The Field,3.5,384,41,0,0,0.0,0,1.15,0.58,18.1
8,MD-4,7,Elmishli,Tactical Offense 11vs11 (All The Field,3.4,348,39,6,0,1.65,10,0.58,0.58,21.09
8,MD-4,7,Kogu,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,125,0,0,0,0.0,0,1.5,1.5,13.04
8,MD-4,7,Kogu,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,185,17,0,0,0.0,0,2.48,3.97,18.67
8,MD-4,7,Kogu,Possession Game 4vs4+3J + 4 Mini Goals (12*18m) ,2.0,68,0,0,0,0.0,0,0.0,0.49,10.55
8,MD-4,7,Kogu,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.5,309,31,0,0,0.0,0,1.99,1.2,19.43
8,MD-4,7,Kogu,Possession Game Tactical 10vs9 + 6 Mini Goals (40*60m) ,2.6,331,42,41,16,21.77,60,2.29,1.15,29.44
8,MD-4,7,Kogu,Tactical Offense 11vs11 (All The Field,3.2,367,49,30,37,20.65,70,1.54,0.62,30.79
8,MD-4,7,Kogu,Tactical Offense 11vs11 (All The Field,3.5,399,68,51,1,14.99,70,0.86,0.86,25.8
