Session ,Day,Player Last Name,Player Primary Position,Drill Title,Drill Start Time,Drill End Time,Session Start Time,Session End Time,Total Time,Total Distance,Distance Zone 4 (Absolute),Distance Zone 5 (Absolute),Distance Zone 6 (Absolute),HSR Per Minute (Absolute),Sprint Distance,Accelerations Per Min,Decelerations Per Min,Max Speed,Distance Per Min,Accelerations,Decelerations,HMLD Per Minute,HML Distance
31,MD-2,Yao,,"SSG 7vs7 ,4 Groups (28*42m), Set 5",08:47:34,08:50:05,08:09:51,08:52:38,00:02:30,270,24,23,6,11.62,29,1.19,1.59,26.94,107.54,3,4,27.3,69
31,MD-2,Agvadish,,"Split: Defense, Technical Tactical, Set 1",08:09:51,08:18:00,08:09:51,08:52:38,00:08:09,311,68,19,0,2.34,21,0.98,0.73,22.2,38.09,8,6,9.22,75
31,MD-2,Agvadish,,"Split: Defense, Technical Tactical, Set 2",08:19:10,08:30:37,08:09:51,08:52:38,00:11:27,542,89,24,0,2.08,31,0.44,0.44,22.41,47.3,5,5,8.22,94
31,MD-2,Agvadish,,"SSG 7vs7 ,4 Groups (28*42m), Set 2",08:40:21,08:42:27,08:09:51,08:52:38,00:02:05,238,39,12,0,5.76,14,3.34,2.39,22.61,113.43,7,5,29.62,62
31,MD-2,Agvadish,,"SSG 7vs7 ,4 Groups (28*42m), Set 4",08:45:10,08:47:13,08:09:51,08:52:38,00:02:03,212,14,1,0,0.27,0,1.46,1.95,20.07,103.28,3,4,21.32,44
31,MD-2,Agvadish,,"SSG 7vs7 ,4 Groups (28*42m), Set 6",08:50:38,08:52:38,08:09:51,08:52:38,00:02:00,234,29,3,0,1.4,0,3,2,20.49,116.71,6,4,24.21,48
31,MD-2,Maliach,,"Split: Defense, Technical Tactical, Set 1",08:09:51,08:18:00,08:09:51,08:52:38,00:08:09,380,88,7,0,0.83,0,1.35,0.98,20.95,46.5,11,8,11.16,91
31,MD-2,Maliach,,"Split: Defense, Technical Tactical, Set 2",08:19:10,08:30:37,08:09:51,08:52:38,00:11:27,519,125,23,0,2,20,1.31,0.87,24.23,45.29,15,10,12.07,138
31,MD-2,Maliach,,"SSG 7vs7 ,4 Groups (28*42m), Set 1",08:37:50,08:39:51,08:09:51,08:52:38,00:02:00,218,37,0,0,0,0,1.5,1.5,18.48,108.8,3,3,24.71,50
31,MD-2,Maliach,,"SSG 7vs7 ,4 Groups (28*42m), Set 3",08:42:45,08:44:46,08:09:51,08:52:38,00:02:01,232,27,1,0,0.56,0,3.47,2.48,21,115.19,7,5,23.54,47
31,MD-2,Maliach,,"SSG 7vs7 ,4 Groups (28*42m), Set 5",08:47:34,08:50:05,08:09:51,08:52:38,00:02:30,237,14,0,0,0,0,1.99,1.59,19.76,94.16,5,4,16.38,41
31,MD-2,Prada,,"Split: Offense, Finishing Competition, Set 1",08:10:14,08:14:31,08:09:51,08:52:38,00:04:17,199,20,18,0,4.11,21,0.7,0.23,24.33,46.21,3,1,8.74,38
31,MD-2,Prada,,"Split: Offense, Finishing Competition, Set 2",08:15:33,08:19:59,08:09:51,08:52:38,00:04:25,173,17,8,0,1.7,6,0.9,0.23,22.91,39.02,4,1,5.73,25
31,MD-2,Prada,,"Split: Offense, Finishing Competition, Set 3",08:21:19,08:25:34,08:09:51,08:52:38,00:04:15,335,40,0,0,0,0,0.47,0.47,18.64,78.87,2,2,11.62,49
31,MD-2,Prada,,"Split: Offense, Finishing Competition, Set 4",08:26:37,08:30:57,08:09:51,08:52:38,00:04:20,228,24,2,0,0.39,0,0.92,0.46,20.28,52.56,4,2,5.4,23
31,MD-2,Prada,,"SSG 7vs7 ,4 Groups (28*42m), Set 2",08:40:21,08:42:27,08:09:51,08:52:38,00:02:05,243,43,10,1,5.17,16,1.43,2.86,26.65,115.77,3,6,32.05,67
31,MD-2,Prada,,"SSG 7vs7 ,4 Groups (28*42m), Set 4",08:45:10,08:47:13,08:09:51,08:52:38,00:02:03,257,34,5,0,2.56,5,2.44,2.92,22.42,125.04,5,6,27.94,57
31,MD-2,Prada,,"SSG 7vs7 ,4 Groups (28*42m), Set 6",08:50:38,08:52:38,08:09:51,08:52:38,00:02:00,272,73,18,0,8.8,27,1.5,2,24.19,136.06,3,4,42.19,84
31,MD-2,Niddam,,"Split: Offense, Finishing Competition, Set 1",08:10:14,08:14:31,08:09:51,08:52:38,00:04:17,216,21,23,2,5.91,30,0.7,0,27.64,50.22,3,0,8.86,38
31,MD-2,Niddam,,"Split: Offense, Finishing Competition, Set 2",08:15:33,08:19:59,08:09:51,08:52:38,00:04:25,160,17,1,0,0.25,0,0.45,0,19.94,36.03,2,0,4.66,21
31,MD-2,Niddam,,"Split: Offense, Finishing Competition, Set 3",08:21:19,08:25:34,08:09:51,08:52:38,00:04:15,326,45,13,0,3.17,17,0.47,0.71,22.53,76.74,2,3,13.5,57
31,MD-2,Niddam,,"Split: Offense, Finishing Competition, Set 4",08:26:37,08:30:57,08:09:51,08:52:38,00:04:20,221,15,19,2,4.67,24,0.23,0.23,29.48,50.88,1,1,7.3,32
31,MD-2,Niddam,,"SSG 7vs7 ,4 Groups (28*42m), Set 2",08:40:21,08:42:27,08:09:51,08:52:38,00:02:05,312,63,14,0,6.89,18,2.39,1.43,22.3,148.96,5,3,41.74,87
31,MD-2,Niddam,,"SSG 7vs7 ,4 Groups (28*42m), Set 4",08:45:10,08:47:13,08:09:51,08:52:38,00:02:03,277,43,11,0,5.58,14,2.44,1.46,24.06,134.89,5,3,32.19,66
31,MD-2,Niddam,,"SSG 7vs7 ,4 Groups (28*42m), Set 6",08:50:38,08:52:38,08:09:51,08:52:38,00:02:00,260,35,11,0,5.52,9,1,0.5,22.79,130.06,2,1,27.41,55
31,MD-2,Eshata,,"Split: Offense, Finishing Competition, Set 1",08:10:14,08:14:31,08:09:51,08:52:38,00:04:17,216,28,4,0,0.93,0,1.16,0.47,21.58,50.3,5,2,7.57,33
31,MD-2,Eshata,,"Split: Offense, Finishing Competition, Set 2",08:15:33,08:19:59,08:09:51,08:52:38,00:04:25,166,17,16,0,3.64,22,0.68,0.68,22.3,37.38,3,3,6.35,28
31,MD-2,Eshata,,"Split: Offense, Finishing Competition, Set 3",08:21:19,08:25:34,08:09:51,08:52:38,00:04:15,152,14,1,0,0.27,0,0.47,0,20.42,35.7,2,0,5.01,21
31,MD-2,Eshata,,"Split: Offense, Finishing Competition, Set 4",08:26:37,08:30:57,08:09:51,08:52:38,00:04:20,408,49,23,0,5.4,32,0.46,0.92,24.57,93.86,2,4,17.52,76
31,MD-2,Eshata,,"SSG 7vs7 ,4 Groups (28*42m), Set 1",08:37:50,08:39:51,08:09:51,08:52:38,00:02:00,247,32,1,0,0.57,0,2.49,3.99,21.18,123.33,5,8,34.77,70
31,MD-2,Eshata,,"SSG 7vs7 ,4 Groups (28*42m), Set 3",08:42:45,08:44:46,08:09:51,08:52:38,00:02:01,256,31,1,0,0.27,0,2.48,2.98,19.85,127.11,5,6,28.61,58
31,MD-2,Eshata,,"SSG 7vs7 ,4 Groups (28*42m), Set 5",08:47:34,08:50:05,08:09:51,08:52:38,00:02:30,309,46,12,0,4.72,11,2.79,3.58,23.46,122.97,7,9,32.57,82
31,MD-2,Altman,,"Split: Offense, Finishing Competition, Set 1",08:10:14,08:14:31,08:09:51,08:52:38,00:04:17,354,56,0,0,0,0,1.63,0.93,18.97,82.43,7,4,11.63,50
31,MD-2,Altman,,"Split: Offense, Finishing Competition, Set 2",08:15:33,08:19:59,08:09:51,08:52:38,00:04:25,150,9,0,0,0,0,0,0,16.93,33.95,0,0,2.62,12
31,MD-2,Altman,,"Split: Offense, Finishing Competition, Set 3",08:21:19,08:25:34,08:09:51,08:52:38,00:04:15,186,28,2,0,0.53,0,0.47,0,20.42,43.67,2,0,4.73,20
31,MD-2,Altman,,"Split: Offense, Finishing Competition, Set 4",08:26:37,08:30:57,08:09:51,08:52:38,00:04:20,154,13,0,0,0,0,0.23,0,19.43,35.43,1,0,3.91,17
31,MD-2,Altman,,"SSG 7vs7 ,4 Groups (28*42m), Set 1",08:37:50,08:39:51,08:09:51,08:52:38,00:02:00,261,48,2,0,0.87,0,1.99,1.5,21.62,129.94,4,3,32.77,66
31,MD-2,Altman,,"SSG 7vs7 ,4 Groups (28*42m), Set 3",08:42:45,08:44:46,08:09:51,08:52:38,00:02:01,259,32,9,0,4.26,12,2.48,2.48,22.6,128.56,5,5,29.6,60
31,MD-2,Altman,,"SSG 7vs7 ,4 Groups (28*42m), Set 5",08:47:34,08:50:05,08:09:51,08:52:38,00:02:30,310,36,0,0,0,0,0.4,0.8,18.8,123.51,1,2,20.66,52
31,MD-2,Biton,,"Split: Offense, Finishing Competition, Set 1",08:10:14,08:14:31,08:09:51,08:52:38,00:04:17,205,33,6,0,1.39,8,0.7,0,22.64,47.72,3,0,8.88,38
31,MD-2,Biton,,"Split: Offense, Finishing Competition, Set 2",08:15:33,08:19:59,08:09:51,08:52:38,00:04:25,200,24,10,1,2.33,11,0.68,0.45,26.09,45.17,3,2,7.66,34
31,MD-2,Biton,,"Split: Offense, Finishing Competition, Set 3",08:21:19,08:25:34,08:09:51,08:52:38,00:04:15,134,14,6,0,1.46,0,0.47,0,21.07,31.57,2,0,5.01,21
31,MD-2,Biton,,"Split: Offense, Finishing Competition, Set 4",08:26:37,08:30:57,08:09:51,08:52:38,00:04:20,319,33,15,1,3.71,15,0.46,0.46,25.42,73.45,2,2,14.01,61
31,MD-2,Biton,,"SSG 7vs7 ,4 Groups (28*42m), Set 2",08:40:21,08:42:27,08:09:51,08:52:38,00:02:05,256,54,7,0,3.26,11,2.39,1.43,21.34,122.29,5,3,35.78,75
31,MD-2,Biton,,"SSG 7vs7 ,4 Groups (28*42m), Set 4",08:45:10,08:47:13,08:09:51,08:52:38,00:02:03,244,29,20,1,10.6,20,1.46,2.44,26.81,118.75,3,5,31.58,65
31,MD-2,Biton,,"SSG 7vs7 ,4 Groups (28*42m), Set 6",08:50:38,08:52:38,08:09:51,08:52:38,00:02:00,262,50,23,0,11.53,30,1.5,2,24.06,131.08,3,4,36.27,73
31,MD-2,Beni,,"Split: Offense, Finishing Competition, Set 1",08:10:14,08:14:31,08:09:51,08:52:38,00:04:17,317,43,10,0,2.27,12,0.93,0.7,23.03,73.83,4,3,12.54,54
31,MD-2,Beni,,"Split: Offense, Finishing Competition, Set 2",08:15:33,08:19:59,08:09:51,08:52:38,00:04:25,195,15,6,0,1.3,7,0.9,0,21.67,44,4,0,6.02,27
31,MD-2,Beni,,"Split: Offense, Finishing Competition, Set 3",08:21:19,08:25:34,08:09:51,08:52:38,00:04:15,195,21,14,0,3.19,15,0.47,0.24,25.17,45.93,2,1,6.73,29
31,MD-2,Beni,,"Split: Offense, Finishing Competition, Set 4",08:26:37,08:30:57,08:09:51,08:52:38,00:04:20,189,15,2,0,0.4,0,0.46,0.23,21.74,43.58,2,1,5.3,23
31,MD-2,Beni,,"SSG 7vs7 ,4 Groups (28*42m), Set 1",08:37:50,08:39:51,08:09:51,08:52:38,00:02:00,279,42,0,0,0,0,2.49,2.99,18.86,139.21,5,6,35.23,71
31,MD-2,Beni,,"SSG 7vs7 ,4 Groups (28*42m), Set 3",08:42:45,08:44:46,08:09:51,08:52:38,00:02:01,258,59,3,0,1.38,0,2.48,2.48,20.21,127.69,5,5,35.23,71
31,MD-2,Beni,,"SSG 7vs7 ,4 Groups (28*42m), Set 5",08:47:34,08:50:05,08:09:51,08:52:38,00:02:30,329,78,12,0,4.81,30,0.4,2.39,22.45,130.79,1,6,33.09,83
31,MD-2,Don,,"Split: Offense, Finishing Competition, Set 1",08:10:14,08:14:31,08:09:51,08:52:38,00:04:17,119,16,1,0,0.13,0,0.47,0,20.01,27.76,2,0,3.97,17
31,MD-2,Don,,"Split: Offense, Finishing Competition, Set 2",08:15:33,08:19:59,08:09:51,08:52:38,00:04:25,372,45,15,10,5.64,19,1.13,0.45,29.28,84.11,5,2,15.72,70
31,MD-2,Don,,"Split: Offense, Finishing Competition, Set 3",08:21:19,08:25:34,08:09:51,08:52:38,00:04:15,177,14,0,0,0,0,0.94,0.24,17.75,41.54,4,1,4.77,20
31,MD-2,Don,,"Split: Offense, Finishing Competition, Set 4",08:26:37,08:30:57,08:09:51,08:52:38,00:04:20,194,22,7,0,1.58,8,0.69,0,21.68,44.64,3,0,5.68,25
31,MD-2,Don,,"SSG 7vs7 ,4 Groups (28*42m), Set 1",08:37:50,08:39:51,08:09:51,08:52:38,00:02:00,271,58,27,0,13.49,31,3.49,2.99,24.15,135.23,7,6,39.1,78
31,MD-2,Don,,"SSG 7vs7 ,4 Groups (28*42m), Set 3",08:42:45,08:44:46,08:09:51,08:52:38,00:02:01,268,50,0,0,0,0,2.48,2.98,19.7,132.9,5,6,34.14,69
31,MD-2,Don,,"SSG 7vs7 ,4 Groups (28*42m), Set 5",08:47:34,08:50:05,08:09:51,08:52:38,00:02:30,353,61,13,0,4.99,11,3.18,1.59,25.01,140.52,8,4,38.52,97
31,MD-2,Bazea,,"Split: Offense, Finishing Competition, Set 1",08:10:14,08:14:31,08:09:51,08:52:38,00:04:17,157,24,2,0,0.4,7,0.7,0.23,20.86,36.45,3,1,6.31,27
31,MD-2,Bazea,,"Split: Offense, Finishing Competition, Set 2",08:15:33,08:19:59,08:09:51,08:52:38,00:04:25,200,10,20,19,8.71,39,0.45,0.23,29.69,45.17,2,1,9.04,40
31,MD-2,Bazea,,"Split: Offense, Finishing Competition, Set 3",08:21:19,08:25:34,08:09:51,08:52:38,00:04:15,136,15,10,1,2.75,13,0.47,0,26.58,32.09,2,0,5.52,23
31,MD-2,Bazea,,"Split: Offense, Finishing Competition, Set 4",08:26:37,08:30:57,08:09:51,08:52:38,00:04:20,329,68,3,0,0.66,4,1.15,0.69,21.75,75.68,5,3,12.59,55
31,MD-2,Bazea,,"SSG 7vs7 ,4 Groups (28*42m), Set 2",08:40:21,08:42:27,08:09:51,08:52:38,00:02:05,263,57,16,0,7.4,16,1.91,1.91,24.34,125.41,4,4,40.98,86
31,MD-2,Bazea,,"SSG 7vs7 ,4 Groups (28*42m), Set 4",08:45:10,08:47:13,08:09:51,08:52:38,00:02:03,210,34,0,0,0,0,1.46,1.46,19.49,102.27,3,3,19.45,40
31,MD-2,Bazea,,"SSG 7vs7 ,4 Groups (28*42m), Set 6",08:50:38,08:52:38,08:09:51,08:52:38,00:02:00,239,41,8,0,4.02,6,3,2.5,21.9,119.24,6,5,32.41,65
31,MD-2,Botaka,,"Split: Offense, Finishing Competition, Set 1",08:10:14,08:14:31,08:09:51,08:52:38,00:04:17,130,12,0,0,0,0,0.23,0.23,17.55,30.15,1,1,3.11,13
31,MD-2,Botaka,,"Split: Offense, Finishing Competition, Set 2",08:15:33,08:19:59,08:09:51,08:52:38,00:04:25,353,36,10,0,2.33,13,1.13,0.23,23.57,79.72,5,1,10.8,48
31,MD-2,Botaka,,"Split: Offense, Finishing Competition, Set 3",08:21:19,08:25:34,08:09:51,08:52:38,00:04:15,191,24,2,0,0.4,0,0.71,0,21.03,44.86,3,0,6.46,27
31,MD-2,Botaka,,"Split: Offense, Finishing Competition, Set 4",08:26:37,08:30:57,08:09:51,08:52:38,00:04:20,190,21,3,0,0.64,7,0.46,0,20.67,43.74,2,0,3.86,17
31,MD-2,Botaka,,"SSG 7vs7 ,4 Groups (28*42m), Set 1",08:37:50,08:39:51,08:09:51,08:52:38,00:02:00,206,11,1,0,0.57,0,2.99,1.5,21.08,102.71,6,3,16.91,34
31,MD-2,Botaka,,"SSG 7vs7 ,4 Groups (28*42m), Set 3",08:42:45,08:44:46,08:09:51,08:52:38,00:02:01,203,45,0,0,0,0,2.48,0.99,19.71,100.87,5,2,23.88,48
31,MD-2,Botaka,,"SSG 7vs7 ,4 Groups (28*42m), Set 5",08:47:34,08:50:05,08:09:51,08:52:38,00:02:30,239,33,12,9,8.23,20,2.79,1.19,27.23,95.01,7,3,21.97,55
31,MD-2,Badash,,"Split: Offense, Finishing Competition, Set 1",08:10:14,08:14:31,08:09:51,08:52:38,00:04:17,348,15,0,0,0,0,0.7,0.47,18.61,80.96,3,2,6.23,27
31,MD-2,Badash,,"Split: Offense, Finishing Competition, Set 2",08:15:33,08:19:59,08:09:51,08:52:38,00:04:25,207,10,11,0,2.39,11,0.9,0,22.99,46.64,4,0,5.61,25
31,MD-2,Badash,,"Split: Offense, Finishing Competition, Set 3",08:21:19,08:25:34,08:09:51,08:52:38,00:04:15,189,19,23,0,5.51,27,0.47,0,24.85,44.37,2,0,8.11,34
31,MD-2,Badash,,"Split: Offense, Finishing Competition, Set 4",08:26:37,08:30:57,08:09:51,08:52:38,00:04:20,153,21,1,0,0.27,4,0.23,0,21.33,35.28,1,0,5.21,23
31,MD-2,Badash,,"SSG 7vs7 ,4 Groups (28*42m), Set 1",08:37:50,08:39:51,08:09:51,08:52:38,00:02:00,250,56,10,0,4.94,11,3.49,2.49,22.54,124.38,7,5,34.58,69
31,MD-2,Badash,,"SSG 7vs7 ,4 Groups (28*42m), Set 3",08:42:45,08:44:46,08:09:51,08:52:38,00:02:01,212,16,0,0,0,0,1.49,0.99,17.99,105.18,3,2,17.8,36
31,MD-2,Badash,,"SSG 7vs7 ,4 Groups (28*42m), Set 5",08:47:34,08:50:05,08:09:51,08:52:38,00:02:30,285,53,20,0,7.91,18,2.39,2.39,23.16,113.4,6,6,33.79,85
31,MD-2,Zada,,"Split: Offense, Finishing Competition, Set 1",08:10:14,08:14:31,08:09:51,08:52:38,00:04:17,192,16,25,0,5.84,26,0.93,0.47,24.06,44.79,4,2,9.24,40
31,MD-2,Zada,,"Split: Offense, Finishing Competition, Set 2",08:15:33,08:19:59,08:09:51,08:52:38,00:04:25,157,12,1,0,0.25,0,0.68,0.23,19.81,35.35,3,1,3.76,17
31,MD-2,Zada,,"Split: Offense, Finishing Competition, Set 3",08:21:19,08:25:34,08:09:51,08:52:38,00:04:15,323,33,5,0,1.08,4,1.18,0.94,21.31,75.95,5,4,10.17,43
31,MD-2,Zada,,"Split: Offense, Finishing Competition, Set 4",08:26:37,08:30:57,08:09:51,08:52:38,00:04:20,258,17,22,0,5,27,1.61,0.23,24.17,59.34,7,1,10.15,44
31,MD-2,Zada,,"SSG 7vs7 ,4 Groups (28*42m), Set 2",08:40:21,08:42:27,08:09:51,08:52:38,00:02:05,250,24,8,0,3.69,6,1.91,2.86,23.09,119.26,4,6,31.43,66
31,MD-2,Zada,,"SSG 7vs7 ,4 Groups (28*42m), Set 4",08:45:10,08:47:13,08:09:51,08:52:38,00:02:03,222,20,8,1,4.31,8,0.49,2.44,25.46,108.16,1,5,23.54,48
31,MD-2,Zada,,"SSG 7vs7 ,4 Groups (28*42m), Set 6",08:50:38,08:52:38,08:09:51,08:52:38,00:02:00,244,31,10,0,5.13,7,1.5,2.5,24.09,121.66,3,5,29.41,59
31,MD-2,Jan,,"Split: Offense, Finishing Competition, Set 1",08:10:14,08:14:31,08:09:51,08:52:38,00:04:17,206,15,0,0,0,0,0.7,0,19.3,47.88,3,0,3.96,17
31,MD-2,Jan,,"Split: Offense, Finishing Competition, Set 2",08:15:33,08:19:59,08:09:51,08:52:38,00:04:25,203,12,2,0,0.38,0,0.68,0,21,45.77,3,0,4.33,19
31,MD-2,Jan,,"Split: Offense, Finishing Competition, Set 3",08:21:19,08:25:34,08:09:51,08:52:38,00:04:15,147,20,1,0,0.13,0,0.24,0,20.57,34.64,1,0,5.53,24
31,MD-2,Jan,,"Split: Offense, Finishing Competition, Set 4",08:26:37,08:30:57,08:09:51,08:52:38,00:04:20,385,54,11,0,2.59,13,0.69,0.23,22.52,88.66,3,1,13.29,58
31,MD-2,Jan,,"SSG 7vs7 ,4 Groups (28*42m), Set 1",08:37:50,08:39:51,08:09:51,08:52:38,00:02:00,238,23,1,0,0.56,0,2.99,1.5,20.2,118.48,6,3,20.16,40
31,MD-2,Jan,,"SSG 7vs7 ,4 Groups (28*42m), Set 3",08:42:45,08:44:46,08:09:51,08:52:38,00:02:01,224,22,1,0,0.28,0,0.99,0.99,20.3,111.11,2,2,16.83,34
31,MD-2,Jan,,"SSG 7vs7 ,4 Groups (28*42m), Set 5",08:47:34,08:50:05,08:09:51,08:52:38,00:02:30,298,35,20,0,7.89,19,0.4,1.19,24.35,118.74,1,3,31.42,79
31,MD-2,Togui,,"Split: Offense, Finishing Competition, Set 1",08:10:14,08:14:31,08:09:51,08:52:38,00:04:17,151,12,1,0,0.13,0,0.23,0,19.9,35.03,1,0,3.8,16
31,MD-2,Togui,,"Split: Offense, Finishing Competition, Set 2",08:15:33,08:19:59,08:09:51,08:52:38,00:04:25,304,58,14,0,3.2,21,0.9,0.68,20.97,68.58,4,3,12.41,55
31,MD-2,Togui,,"Split: Offense, Finishing Competition, Set 3",08:21:19,08:25:34,08:09:51,08:52:38,00:04:15,204,9,0,0,0,0,1.41,0.47,17.03,47.87,6,2,6.42,27
31,MD-2,Togui,,"Split: Offense, Finishing Competition, Set 4",08:26:37,08:30:57,08:09:51,08:52:38,00:04:20,159,19,1,0,0.13,0,0.69,0.46,19.85,36.61,3,2,4.97,22
31,MD-2,Togui,,"SSG 7vs7 ,4 Groups (28*42m), Set 1",08:37:50,08:39:51,08:09:51,08:52:38,00:02:00,222,26,1,0,0.55,0,2.49,1,19.92,110.46,5,2,25.3,51
31,MD-2,Togui,,"SSG 7vs7 ,4 Groups (28*42m), Set 3",08:42:45,08:44:46,08:09:51,08:52:38,00:02:01,237,46,0,0,0,0,2.48,2.48,18.56,117.32,5,5,29.2,59
31,MD-2,Togui,,"SSG 7vs7 ,4 Groups (28*42m), Set 5",08:47:34,08:50:05,08:09:51,08:52:38,00:02:30,297,41,17,1,7.22,18,1.59,1.59,25.39,118.23,4,4,29.01,73
31,MD-2,Tomer,,"Split: Offense, Finishing Competition, Set 1",08:10:14,08:14:31,08:09:51,08:52:38,00:04:17,344,60,2,0,0.52,0,0.47,0.47,20.59,80.06,2,2,12.1,52
31,MD-2,Tomer,,"Split: Offense, Finishing Competition, Set 2",08:15:33,08:19:59,08:09:51,08:52:38,00:04:25,203,19,8,0,1.71,8,0.45,0,22.97,45.74,2,0,5.74,25
31,MD-2,Tomer,,"Split: Offense, Finishing Competition, Set 3",08:21:19,08:25:34,08:09:51,08:52:38,00:04:15,184,15,23,7,6.83,32,0.47,0,28.3,43.3,2,0,8.85,38
31,MD-2,Tomer,,"Split: Offense, Finishing Competition, Set 4",08:26:37,08:30:57,08:09:51,08:52:38,00:04:20,148,17,5,0,1.07,4,0.46,0,22.86,34.08,2,0,5.73,25
31,MD-2,Tomer,,"SSG 7vs7 ,4 Groups (28*42m), Set 2",08:40:21,08:42:27,08:09:51,08:52:38,00:02:05,235,23,3,0,1.38,0,0.95,0.95,21.91,112.1,2,2,19.25,40
31,MD-2,Tomer,,"SSG 7vs7 ,4 Groups (28*42m), Set 4",08:45:10,08:47:13,08:09:51,08:52:38,00:02:03,192,17,2,0,1.14,0,0.97,1.95,21.55,93.48,2,4,14.8,30
31,MD-2,Tomer,,"SSG 7vs7 ,4 Groups (28*42m), Set 6",08:50:38,08:52:38,08:09:51,08:52:38,00:02:00,198,6,0,0,0,0,0.5,1,15.98,98.78,1,2,11.76,24
31,MD-2,Zoabi,,"Split: Offense, Finishing Competition, Set 1",08:10:14,08:14:31,08:09:51,08:52:38,00:04:17,195,22,0,0,0,0,1.16,0.47,19.23,45.37,5,2,5.78,25
31,MD-2,Zoabi,,"Split: Offense, Finishing Competition, Set 2",08:15:33,08:19:59,08:09:51,08:52:38,00:04:25,144,18,6,0,1.3,7,0.23,0,22.36,32.46,1,0,5.22,23
31,MD-2,Zoabi,,"Split: Offense, Finishing Competition, Set 3",08:21:19,08:25:34,08:09:51,08:52:38,00:04:15,347,22,13,1,3.31,16,0.71,0.47,25.72,81.6,3,2,9.07,39
31,MD-2,Zoabi,,"Split: Offense, Finishing Competition, Set 4",08:26:37,08:30:57,08:09:51,08:52:38,00:04:20,191,18,0,0,0,0,1.38,0.69,19.49,44.09,6,3,5.68,25
31,MD-2,Zoabi,,"SSG 7vs7 ,4 Groups (28*42m), Set 2",08:40:21,08:42:27,08:09:51,08:52:38,00:02:05,227,10,0,0,0,0,1.91,0.95,18.35,108.16,4,2,13.2,28
31,MD-2,Zoabi,,"SSG 7vs7 ,4 Groups (28*42m), Set 4",08:45:10,08:47:13,08:09:51,08:52:38,00:02:03,255,54,1,0,0.27,0,3.9,3.41,20.13,124.45,8,7,36.45,75
31,MD-2,Zoabi,,"SSG 7vs7 ,4 Groups (28*42m), Set 6",08:50:38,08:52:38,08:09:51,08:52:38,00:02:00,252,33,18,0,8.88,15,2,2,23.14,125.83,4,4,31.2,62
31,MD-2,Shadi,,"Split: Offense, Finishing Competition, Set 1",08:10:14,08:14:31,08:09:51,08:52:38,00:04:17,142,15,0,0,0,0,0.7,0,18.34,32.96,3,0,4.17,18
31,MD-2,Shadi,,"Split: Offense, Finishing Competition, Set 2",08:15:33,08:19:59,08:09:51,08:52:38,00:04:25,345,50,19,8,6.16,27,1.35,0.9,28.07,77.87,6,4,16.97,75
31,MD-2,Shadi,,"Split: Offense, Finishing Competition, Set 3",08:21:19,08:25:34,08:09:51,08:52:38,00:04:15,183,17,14,0,3.22,19,1.18,0.71,23.11,43.13,5,3,6.31,27
31,MD-2,Shadi,,"Split: Offense, Finishing Competition, Set 4",08:26:37,08:30:57,08:09:51,08:52:38,00:04:20,191,12,4,0,0.93,5,0.92,0.69,22.05,43.98,4,3,5.06,22
31,MD-2,Shadi,,"SSG 7vs7 ,4 Groups (28*42m), Set 2",08:40:21,08:42:27,08:09:51,08:52:38,00:02:05,262,37,6,0,2.74,5,3.82,4.3,21.82,125.21,8,9,31.79,67
31,MD-2,Shadi,,"SSG 7vs7 ,4 Groups (28*42m), Set 4",08:45:10,08:47:13,08:09:51,08:52:38,00:02:03,209,20,5,0,2.48,5,2.44,1.95,20.91,101.9,5,4,26.1,54
31,MD-2,Shadi,,"SSG 7vs7 ,4 Groups (28*42m), Set 6",08:50:38,08:52:38,08:09:51,08:52:38,00:02:00,239,29,1,0,0.28,0,2.5,4.5,20.09,119.55,5,9,28.07,56
32,MD-1,Baco,,"Possession Game 4vs4+3J, 4 Mini Goals (12*18m) Set 1",08:36:09,08:37:09,08:36:09,09:20:43,00:01:00,31,0,0,0,0,0,0,0,7.3,30.8,0,0,0,0
32,MD-1,Baco,,"Possession Game 4vs4+3J, 4 Mini Goals (12*18m) Set 2",08:37:39,08:38:41,08:36:09,09:20:43,00:01:01,32,0,0,0,0,0,0,0,6.7,31.05,0,0,0,0
32,MD-1,Baco,,"Possession Game 4vs4+3J, 4 Mini Goals (12*18m) Set 3",08:39:12,08:40:12,08:36:09,09:20:43,00:01:00,37,0,0,0,0,0,1,0,10.05,36.85,1,0,2.87,3
32,MD-1,Baco,,"Possession Game 4vs4+3J, 4 Mini Goals (12*18m) Set 4",08:40:49,08:41:51,08:36:09,09:20:43,00:01:02,39,0,0,0,0,0,0,0,8.35,37.25,0,0,0.61,1
32,MD-1,Baco,,"Possession Game 4vs4+3J, 4 Mini Goals (12*18m) Set 5",08:42:20,08:43:20,08:36:09,09:20:43,00:01:00,43,0,0,0,0,0,0.99,0,11.07,42.21,1,0,2.48,3
32,MD-1,Baco,,"Possession Game 4vs4+3J, 4 Mini Goals (12*18m) Set 6",08:43:54,08:44:56,08:36:09,09:20:43,00:01:01,32,0,0,0,0,0,1.94,0,12.54,31.3,2,0,3.03,3
32,MD-1,Baco,,"Possession Game 4vs4+3J, 4 Mini Goals (12*18m) Set 7",08:45:47,08:46:48,08:36:09,09:20:43,00:01:01,38,0,0,0,0,0,0.97,0,11.24,37.11,1,0,1.9,2
